headline,label
‘ಪದ್ಮಾವತ್​’ ಸಿನಿಮಾ ತೆರೆ ಕಂಡರೆ ಚಿತೆಗೇರುವುದಾಗಿ ಕರಣಿ ಸೇನೆಯ ಮಹಿಳೆಯರಿಂದ ಬೆದರಿಕೆ,entertainment
ಆಸ್ಟ್ರೇಲಿಯಾ ವಿರುದ್ಧ ಇಂಗ್ಲೆಂಡ್ ಕ್ಲೀನ್ ಸ್ವೀಪ್; ಕೊನೆಯ ಪಂದ್ಯದಲ್ಲಿ ಆಂಗ್ಲರಿಗೆ 1 ವಿಕೆಟ್ ರೋಚಕ ಜಯ,sports
ಬಜರಂಗ್ ಪೂನಿಯಾ ವಿಶ್ವದ ನಂಬರ್ ಒನ್ ಕುಸ್ತಿಪಟು,sports
14 ವರ್ಷದ ಬಾಲಕಿಗೆ ಲೈಂಗಿಕ ಕಿರುಕುಳ; ಬಹುಭಾಷಾ ತಾರೆ ಭಾನುಪ್ರಿಯ ವಿರುದ್ಧ ದೂರು ದಾಖಲು,entertainment
KGF Movie: ಕೆಜಿಎಫ್​ ಸಿನಿಮಾದ ಟಾಪ್​ 10 ಹೈಲೆಟ್ಸ್​ಗಳು ಇಲ್ಲಿದೆ ನೋಡಿ,entertainment
ಅಮಿತಾಭ್​ಗೆ ಅರ್ಥವಾಗದ ಹಾಲಿವುಡ್​ 'ಅವೆಂಜರ್ಸ್​: ಇನ್ಫಿನಿಟಿ ವಾರ್' ಸಿನಿಮಾ,entertainment
(VIDEO): ಲುಂಗಿ ಉಟ್ಟ ಅಜ್ಜನ ಕಾಲ್ಚೆಂಡಿನಾಟಕ್ಕೆ ಫುಟ್ಭಾಲ್ ಅಭಿಮಾನಿಗಳು ಫಿದಾ,sports
ಎಲ್ಲ ಆಫರ್ ಬಿಟ್ಟು ಧೋನಿ ಚೆನ್ನೈ ತಂಡಕ್ಕೇ ಸೇರಿದ್ಯಾಕೆ..? ಅವರೇ ಹೇಳಿದ್ದಾರೆ ನೋಡಿ,sports
ವಿರಾಟ್ ಕೊಹ್ಲಿಅವತಾರದಲ್ಲಿ ನಟ ದುಲ್ಖರ್ ಸಲ್ಮಾನ್?,entertainment
ನೈಸ್​ ರಸ್ತೆಯಲ್ಲಿ ಸಾಹಸದೃಶ್ಯ ಚಿತ್ರೀಕರಿಸಿದ ಐ ಲವ್​ ಯು ತಂಡ,entertainment
ಶ್ರೀದೇವಿ ಸಾವಿಗೆ ಕಾರಣವಾಯ್ತಾ ಸೌಂದರ್ಯ ಚಿಕಿತ್ಸೆ?: ಅನುಮಾನ ಸೃಷ್ಟಿಸಿದೆ ಪಿಯಾಲಿ ಗಂಗೂಲಿ ಪೋಸ್ಟ್,entertainment
ಸದ್ಯದಲ್ಲೆ ಬರಲಿದೆ 'ವಿಶ್ವರೂಪಂ 2' ಚಿತ್ರದ ಟ್ರೇಲರ್,entertainment
70 ಮಿಲಿಯನ್​ ನಕಲಿ ಖಾತೆಗಳನ್ನು ಸ್ಥಗಿತಗೊಳಿಸಿ ಟ್ವಿಟರ್​,tech
ಮಾದಕ ವಸ್ತುಗಳ ಸೇವನೆಗೆ ಪ್ರಚೋದನೆ: ಬಿಗ್ ಬಾಸ್ ಖ್ಯಾತಿಯ ಚಂದನ್ ಶೆಟ್ಟಿಗೆ ನೊಟೀಸ್,entertainment
ನಮ್ದೇ `ಬಜಾರ್' ಎನ್ನುತ್ತಿದ್ದಾರೆ ಸಿಂಪಲ್ ಸುನಿ: `ಬಜಾರ್'ನಲ್ಲಿ ನವ ಪ್ರತಿಭೆ ಧನ್ವೀರ್ ಮೋಡಿ..!,entertainment
ಸೂಪರ್ ಹೀರೋಗಳೇ ಎಲ್ಲಿದ್ದೀರಾ..? ಶೃತಿ ಹರಿಹರನ್ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ನಟಿ ಶ್ರದ್ಧಾ ಶ್ರೀನಾಥ್,entertainment
1983ರ ವಿಶ್ವಕಪ್​ ಆಧಾರಿತ ಸಿನಿಮಾ ‘83’ ಆಗಸ್ಟ್​ನಲ್ಲಿ ತೆರೆಗೆ  ,entertainment
20 ರನ್: 10 ವಿಕೆಟ್: 11.5 ಓವರ್​​: ಕ್ರಿಕೆಟ್ ಇತಿಹಾಸದಲ್ಲೇ ಅತ್ಯಂತ ಕಳಪೆ ಪಂದ್ಯ,sports
ಐಪಿಎಲ್ 2019: ಪ್ರತಿ ತಂಡದ ಬ್ಯಾಟಿಂಗ್ ಬಲ ಹೇಗಿದೆ; ಇಲ್ಲಿದೆ ಸಂಪೂರ್ಣ ವಿವರ,sports
ನಂತರ 'ಪೊಗರಿ'ನ ಸರದಾರನಾಗಿ ತೆರೆಮೇಲೆ ಬರೋಕೆ ಸಜ್ಜಾಗುತ್ತಿದ್ದಾರೆ ಆ್ಯಕ್ಷನ್ ಪ್ರಿನ್ಸ್ ಧ್ರುವ ಸರ್ಜಾ,entertainment
ಪವನ್ ಕಲ್ಯಾಣ್‍ ಅಲ್ಲ ಪೋರ್ನ್​ ಕಲ್ಯಾಣ್​ ಎಂದ ರಾಮಗೋಪಾಲ್​ ವರ್ಮಾ,entertainment
ದಾಂಪತ್ಯ ಜೀವನಕ್ಕೆ ಕಾಲಿರಿಸಿದ ಕ್ರಿಕೆಟಿಗ ಮಯಾಂಕ್ ಅಗರ್ವಾಲ್,sports
ಗಾಯಕ ವಿಜಯ ಪ್ರಕಾಶ್ ಕಂಠಸಿರಿಯಲ್ಲಿ ಮತ್ತೊಂದು ಹಾಡು​,entertainment
ನವೆಂಬರ್​ನಲ್ಲಿ ಹಸೆಮಣೆ ಏರಲಿದ್ದೇವೆ; ಟ್ವೀಟರ್​ನಲ್ಲಿ ಮದುವೆ ದಿನಾಂಕ ಬಹಿರಂಗ ಪಡಿಸಿದ ದೀಪಿಕಾ-ರಣವೀರ್,entertainment
ಚಂದನವನದಲ್ಲಿ ಈ ವಾರ ತೆರೆ ಕಾಣಲಿರುವ ಮತ್ತೊಂದು ಹಾರರ್​ ಸಿನಿಮಾ `ಚಿನ್ನದ ಗೊಂಬೆ’,entertainment
#MeToo: ಸುಳ್ಳು ಆರೋಪ ಮಾಡಿರುವ ಶ್ರುತಿ ವಿರುದ್ಧ ಮಾನನಷ್ಟ ಮೊಕದ್ದಮೆ: ಅರ್ಜುನ್​ ಸರ್ಜಾ,entertainment
ಶನಿಕಥೆ: ಧಾರಾವಾಹಿ ಇತಿಹಾಸದಲ್ಲೇ ದೊಡ್ಡ ಸಂಚಲನ:ಭಾಗ2,entertainment
WhatsApp ಗೆ ಟಕ್ಕರ್ ನೀಡಲು ಸ್ವದೇಶೀ ಆ್ಯಪ್ ಬಿಡುಗಡೆಗೊಳಿಸಿದ ಬಾಬಾ ರಾಮ್​ದೇವ್,tech
ಕಿರುತೆರೆಗೆ ಮಹೇಶ್​ ಬಾಬು ಎಂಟ್ರಿ: ಭಾರೀ ಮೊತ್ತದ ಆಫರ್​ ನೀಡುತ್ತಿದೆಯಂತೆ ನೆಟ್​ಫ್ಲಿಕ್ಸ್?,entertainment
ಪೊಲೀಸ್ ಸಿಂಗಂ ರವಿ ಡಿ.ಚನ್ನಣ್ಣನವರ್​ ಭೇಟಿ ಮಾಡಿದ 'ದಿ ವಿಲನ್'​ ಚಿತ್ರ ನಿರ್ದೇಶಕ ಪ್ರೇಮ್!,entertainment
ಮಿಥಾಲಿ ಪ್ರಕರಣಕ್ಕೆ ಟ್ವಿಸ್ಟ್​​: ವಿಚಾರಣೆಯಲ್ಲಿ ಕೋಚ್ ರಮೇಶ್ ಪೊವಾರ್ ಹೇಳಿದ್ದೇನು..?,sports
ತೆಲುಗು ನೆಲದಲ್ಲೀಗ ಕನ್ನಡಿಗರದ್ದೇ ಡಿಂಡಿಮ: ಟಾಲಿವುಡ್‍ನಲ್ಲಿ ಕನ್ನಡದ ಪ್ರತಿಭೆಗಳ ಹಂಗಾಮ !,entertainment
ಜಿಎಸ್​ಟಿ ಬಿಸಿ; ತೆಲುಗು ನಟ ಪ್ರಿನ್ಸ್​ ಮಹೇಶ್​ ಬಾಬು ಬ್ಯಾಂಕ್​ ಅಕೌಂಟ್​ ಸೀಜ್,entertainment
(LIVE): ಐಪಿಎಲ್​ 2018: ಚೆನ್ನೈ​​ vs ರಾಜಸ್ಥಾನ್​​​​​: ಶೇನ್ ವಾಟ್ಸನ್ ಆರ್ಭಟ: ಪುಣೆಯಲ್ಲಿ 64 ರನ್​ಗಳ ಜಯ ಸಾಧಿಸಿದ ಧೋನಿ ಪಡೆ,sports
"India vs Australia, Live Cricket Score: ರೋಚಕ ಪಂದ್ಯದಲ್ಲಿ ಗೆದ್ದು ಬೀಗಿದ ಭಾರತ",sports
ಏಷ್ಯಾ ಕಪ್​​ನಲ್ಲಿಂದು ಬದ್ಧವೈರಿಗಳ ಕಾದಾಟ: ಟೀಂ ಇಂಡಿಯಾ ವಿರುದ್ಧ ತಿರುಗಿ ಬೀಳುತ್ತಾ ಪಾಕ್,sports
ಚಿತ್ರ ಮಂದಿರಗಳಿಗೆ ಲಗ್ಗೆ ಇಡುತ್ತಿದೆ 'ಗಿರ್​ಗಿಟ್ಲೆ': ಚಿತ್ರದಲ್ಲಿರಲಿದೆ ಫುಲ್ ಪ್ಯಾಕ್ ತಮಾಷೆ-ತಲೆಹರಟೆ..!,entertainment
ಭಾರತ-ಇಂಗ್ಲೆಂಡ್; ಎರಡನೇ ಟೆಸ್ಟ್ ಪಂದ್ಯಕ್ಕೂ ಬುಮ್ರಾ ಡೌಟ್,sports
PHOTOS: ಸ್ಟಾರ್​ ನಿರ್ದೇಶಕ 'ಕೆ.ಜಿ.ಎಫ್' ಖ್ಯಾತಿಯ ಪ್ರಶಾಂತ್​ ನೀಲ್​ರ ಅಪರೂಪದ ಚಿತ್ರಗಳು..!,entertainment
"ಕೇವಲ 1400 ರೂ. ಉಳಿತಾಯ ಮಾಡಿ, ಕೆಲಸಕ್ಕೆ ಸೇರುವ ಮುನ್ನ 1 ಕೋಟಿ ರೂ. ನಿಮ್ಮದಾಗಿಸಿ..!",tech
"ಅಮಾನತು ರದ್ದು: ನ್ಯೂಜಿಲೆಂಡ್ ಸರಣಿಗೆ ಹಾರ್ದಿಕ್, ಭಾರತ ಎ ತಂಡಕ್ಕೆ ರಾಹುಲ್ ಆಯ್ಕೆ",sports
ನ್ಯೂಸ್ 18 ಇಂಪ್ಯಾಕ್ಟ್​: ಖ್ಯಾತ ವಕೀಲ ಹನುಮಂತರಾಯರಿಂದ ಶರೀಫ್ ಕುಟುಂಬಕ್ಕೆ ಧನಸಹಾಯ..!,sports
ಹಾಲಿವುಡ್ ಸೊಸೆಯಾದ ಬಾಲಿವುಡ್ ಸುಂದರಿ: ಕ್ರೈಸ್ತ ಸಂಪ್ರದಾಯದಂತೆ ಮದುವೆಯಾದ ನಿಕ್​-ಪ್ರಿಯಾಂಕಾ,entertainment
KGF: 20 ವರ್ಷದ ನಂತರ ಕನ್ನಡಕ್ಕೆ ಟಿಪ್​ ಟಿಪ್​ ಹುಡುಗಿ : 'ಕೆ.ಜಿ.ಎಫ್​' ಚಾಪ್ಟರ್​ 2ನಲ್ಲಿ ರವೀನಾ ಟಂಡನ್​..!,entertainment
ಶಿವಣ್ಣ ಅಭಿನಯದ ಟಗರು ಚಿತ್ರದ ಬಗ್ಗೆ ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಪ್ರಶಂಸೆ,entertainment
"ಕರಣ್ ಜೋಹರ್​, ವರುಣ್ ಧವನ್ ಹಾಗೂ ಶಶಾಂಕ್ ಕಾಂಬಿನೇಷನ್​ನಲ್ಲಿ ಹೊಸ ಸಿನಿಮಾ",entertainment
ಸುದೀಪ್​ರ ಕಟ್ಟುಮಸ್ತಾದ ದೇಹದ ಬಗ್ಗೆ ಆಡಿಕೊಂಡಿದ್ದವರ ಬಾಯಿ ಮುಚ್ಚಿಸಿದ ನಿರ್ದೇಶಕ ಕೃಷ್ಣ..!,entertainment
ಒಳ್ಳೆ ಕೆಲಸ ಮಾಡೋಕೆ ಕಿರಿಕ್​ ಹುಡುಗಿ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣ ಬೆಳ್ಳಂದೂರು ಕೆರೆಗೆ ಹೋಗಿದ್ದೇಕೆ..?,entertainment
ಪುನೀತ್ ಅಭಿಮಾನಿಗಳ ಹೊಸ ಚಮತ್ಕಾರ: ಅಪ್ಪು ಡಾನ್ಸ್​ಗೆ ವಿದೇಶಿ ಅಭಿಮಾನಿಗಳೂ ಫಿದಾ,entertainment
​ 'ರಾಜು ಜೇಮ್ಸ್​ಬಾಂಡ್' ಸಿನಿಮಾಗೆ ಕ್ಲಾಪ್​ ಮಾಡಿದ ಜಿ. ಪರಮೇಶ್ವರ್​..!,entertainment
'ಮಿಲಿಟ್ರಿ ಟ್ರೈನಿಂಗ್​​'ನಿಂದ ಚಾಂಪಿಯನ್​ ಆದ ಪಿವಿ ಸಿಂಧು!: ಇಲ್ಲಿದೆ ರೋಚಕ ಅಂಶಗಳು,sports
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018: ಹೆಪ್ಟಾಥ್ಲಾನ್​​​​ನಲ್ಲಿ ಭಾರತಕ್ಕೆ ಚಿನ್ನ; ದಾಖಲೆ ಬರೆದ ಸ್ವಪ್ನ ಬರ್ಮನ್,sports
"ಫೇಸ್​ಬುಕ್​, ವಾಟ್ಸ್​ಆ್ಯಪ್​ ಬಳಕೆದಾರರ ಗಮನಕ್ಕೆ: ಈ ಆ್ಯಪ್​ಗಳನ್ನು ಬಳಸಿ ನಿಮ್ಮ ಸಂಪೂರ್ಣ ಮಾಹಿತಿಯನ್ನು ಕದಿಯಲಾಗುತ್ತಿದೆ..!",tech
ಕ್ರೇಜಿ ಮಗನೀಗ ಬೃಹಸ್ಪತಿ: ಮನೋರಂಜನ್ 2ನೇ ಚಿತ್ರ ಶುಕ್ರವಾರ ತೆರೆಗೆ,entertainment
ಫೇಸ್​ಬುಕ್​ ರಿಚಾರ್ಜ್​ ಹೇಗೆ?,tech
ಕುಲ್ದೀಪ್ ವಿರುದ್ಧ ಇಂಗ್ಲೆಂಡ್ ಒಳ್ಳೆಯ ಹೋಮ್ ವರ್ಕ್ ಮಾಡಿಕೊಂಡಿತ್ತು: ಸೋಲಿನ ಬಗ್ಗೆ ಕೊಹ್ಲಿ ವಿಶ್ಲೇಷಣೆ,sports
ವರ್ಷದ ಕನ್ನಡಿಗ ಕಾರ್ಯಕ್ರಮವನ್ನು ಕುರಿತು ತಮ್ಮ ಅಭಿಪ್ರಾಯವನ್ನು ವ್ಯಕ್ತಪಡಿಸಿದ ಶುಭಾ ಪುಂಜಾ,entertainment
ಕಡಿಮೆ ದರಕ್ಕೆ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಇಯರ್​ ಫೋನ್​; ಆಯ್ಕೆ ನಿಮ್ಮದು!,tech
ವಾಟ್ಸಾಪ್​ ಅಪ್ಡೇಟ್​ ಮಾಡಿ ಡಿಲೀಟ್​ ಆದ ಸಂದೇಶವನ್ನು ಮತ್ತೆ ಪಡೆಯಿರಿ,tech
ಬಿಡುಗಡೆಗೂ ಮುನ್ನಾ ದಿನವೇ ಅಸೂಸ್​ ಮೊಬೈಲ್​ ಮಾಹಿತಿ ಲೀಕ್​!,tech
ವರ್ಷದಕನ್ನಡಿಗ ಕಾರ್ಯಕ್ರಮ ಕುರಿತು ಅಭಿಪ್ರಾಯವನ್ನು ವ್ಯಕ್ತಪಡಿಸಿದ ಕಾಂಗ್ರೆಸ್​ ಮುಖಂಡ ರಿಜ್ವಾನ್​ ಅರ್ಷದ್​,entertainment
ಆನ್​​ಲೈನ್​ನಲ್ಲಿ ಮೊಬೈಲ್ ಬುಕ್​ ಮಾಡಿದಾಗ ಬಂದಿದ್ದೇನು ಗೊತ್ತಾ..!,tech
ರಾಜ್ಯದೆಲ್ಲೆಡೆ ಕಾವೇರಿದ ಕಾಲಾ; ಮಾಲ್​ಗಳಲ್ಲಿ ಪ್ರದರ್ಶನಕ್ಕೆ ಸಜ್ಜು,entertainment
ಸಿನಿ ಗಾಸಿಪ್​ 12,entertainment
'ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮಗಳ ಬಳಕೆ ಕಡಿಮೆ ಮಾಡು': ಅಯ್ಯರ್​​ಗೆ ಧೋನಿ ಸಲಹೆ,sports
ಬಿಡುಗಡೆಯಾಯಿತು ವಿಭಿನ್ನ ಪ್ರೇಮಕಥೆಯುಳ್ಳ 'ಅಕ್ಟೋಬರ್'​ ಸಿನಿಮಾದ ಟ್ರೈಲರ್​,entertainment
"ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಸರ್ಬಿಯಾ, ಸೌತ್ ಕೊರಿಯಾಕ್ಕೆ ಮಾಡು ಇಲ್ಲವೇ ಮಡಿ ಪಂದ್ಯ",sports
ಕೊನೆಗೂ ಬಿಡುಗಡೆ ಆಯಿತು ಬಹು ನಿರೀಕ್ಷಿತ 'ದಿ ವಿಲನ್'ಸಿನಿಮಾದ ಟೀಸರ್​,entertainment
ಬೆಂಗಳೂರು ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಿನಿಮೋತ್ಸವ: ಬುಧವಾರ ಪ್ರದರ್ಶನಗೊಳ್ಳಲಿರುವ ಸಿನಿಮಾಗಳ ವೇಳಾಪಟ್ಟಿ,entertainment
'ಯಜಮಾನ'ನ ಬಗ್ಗೆ ದರ್ಶನ್​ ಟ್ವಿಟರ್​ನಲ್ಲಿ ಕೊಟ್ಟ ಅಧಿಕೃತ ಮಾಹಿತಿ ಏನು ಗೊತ್ತಾ..?,entertainment
ಮಂಡ್ಯದ ಯೋಧನ ಕುಟುಂಬಕ್ಕೆ ಅರ್ಧ ಏಕರೆ ಜಮೀನು: ಸುಮಲತಾ,entertainment
ಬಿಡುಗಡೆಗೂ ಮುನ್ನವೇ 230 ಕೋಟಿ ಬಾಚಿಕೊಂಡ ರಜನಿಕಾಂತ್ 'ಕಾಲಾ',entertainment
ಸದ್ದಿಲ್ಲದೇ ಸೆಟ್ಟೇರಿದ ಸುದೀಪ್​ ಅಭಿನಯ 'ಕೋಟಿಗೊಬ್ಬ-3' ಸಿನಿಮಾ,entertainment
25 ಕಥೆ ರಿಜೆಕ್ಟ್​ ಮಾಡಿದ ನಟ ಶ್ರೀಮುರಳಿಗೆ ಈಗ ತಲೆಬಿಸಿ,entertainment
'2.0' ಟ್ರೈಲರ್ ಬಿಡುಗಡೆ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ತಮಿಳಿನಲ್ಲೇ ಸಂದೇಶ ಕಳುಹಿಸಿದ ಶಿವರಾಜ್​ಕುಮಾರ್​- ಉಪೇಂದ್ರ,entertainment
ಬಿಗಡಾಯಿಸಿದ ಭುವಿ ಗಾಯದ ಸಮಸ್ಯೆ: ಫಿಟ್ ಆಗದಿದ್ದರೂ ಆಡಿಸಿದ ಆಡಳಿತ ಮಂಡಳಿ ಮೇಲೆ ತೂಗುಗತ್ತಿ,sports
ಆಸ್ಪತ್ರೆಯಿಂದ ದಿಢೀರ್​ ಡಿಸ್ಚಾರ್ಜ್​ ಆದ ದರ್ಶನ್​ ಗೆಳೆಯ ಆಂಟೋನಿ; ಅನುಮಾನ ಮೂಡಿಸಿದ ನಡೆ,entertainment
'ಲಕ್ಷ್ಮೀ' ಸಿನಿಮಾ ಮೂಲಕ ಮತ್ತೊಮ್ಮೆ ನೃತ್ಯ ನಿರ್ದೇಶಕನ ಪಾತ್ರದಲ್ಲಿ ಪ್ರಭುದೇವ,entertainment
ಟೀಂ ಇಂಡಿಯಾ ಆಟಗಾರರು 'ಫ್ರೆಂಡ್​ಶಿಪ್ ಡೇ' ಆಚರಿಸಿದ್ದು ಹೇಗೆ ಗೊತ್ತಾ?,sports
(VIDEO): 15 ಎಸೆತಗಳಲ್ಲಿ ಕೇವಲ 4 ರನ್​​ಗೆ 6 ವಿಕೆಟ್ ಕಳೆದುಕೊಂಡ ಶ್ರೀಲಂಕಾ,sports
"'ರಾಜೀವ್ ಗಾಂಧಿ ಖೇಲ್ ರತ್ನ' ಪ್ರಶಸ್ತಿಗೆ ವಿರಾಟ್ ಕೊಹ್ಲಿ, ಮೀರಾಬಾಯಿ ಚಾನು ಆಯ್ಕೆ",sports
'ದಬಂಗ್​ 3' ಚಿತ್ರದಲ್ಲಿ ಸುದೀಪ್​ ನಟಿಸೋದು ಖಚಿತ?; ಹೌದೆನ್ನುತ್ತಿವೆ ಈ ಟ್ವೀಟ್​ಗಳು,entertainment
ವಾಹನ ಮಾಲೀಕರ ಗಮನಕ್ಕೆ: ನಂಬರ್​ ಪ್ಲೇಟ್​ನಲ್ಲಿ ಆಗಲಿದೆ ಭಾರೀ ಬದಲಾವಣೆ..!,tech
2017ರ ಅತ್ಯುತ್ತಮ ಕ್ರೀಡಾ ಕ್ಷಣಗಳು,sports
ಇಸ್ರೋದಿಂದ ನೂತನ ಟಿವಿ ಚಾನೆಲ್​,tech
ಚಂದನವನದ ಚೆಂದದ ತಾರೆಯರ ಕ್ಯಾಲೆಂಡರ್​ ಶೂಟ್​ನ ಹಾಟ್​ ಚಿತ್ರಗಳು ...,entertainment
IPL History: ಉದ್ಘಾಟನಾ ಪಂದ್ಯದಲ್ಲಿ ಆಡಿದ ಹಾಗೂ ಗೆದ್ದ ತಂಡಗಳು ಯಾವುವು ಗೊತ್ತಾ?,sports
"ಮೂಲಬೆಲೆ 20 ಲಕ್ಷ, ಹರಾಜಾಗಿದ್ದು 8.4 ಕೋಟಿ: ಯಾರು ಈ 'ವರುಣ್ ಚಕ್ರವರ್ತಿ'?",sports
ಚೆಂಡು ವಿರೂಪಗೊಳಿಸಿದರೆ 6 ಟೆಸ್ಟ್ ಅಥವಾ 12 ಏಕದಿನ ಪಂದ್ಯದಿಂದ ನಿಷೇಧ: ಐಸಿಸಿ ಹೊಸ ನಿಯಮ,sports
ಗವಾಸ್ಕರ್​ಗೆ 1975ರ ವಿಶ್ವಕಪ್ ಪಂದ್ಯವನ್ನ ನೆನಪಿಸಿದ ಧೋನಿಯ ನಿಧಾನಗತಿ ಬ್ಯಾಟಿಂಗ್,sports
"ಪದ್ಮಾವತಿಗೆ ಬಿಡುಗಡೆ ಭಾಗ್ಯ, ಪ್ಯಾಡ್​ಮ್ಯಾನ್​ಗೆ ಸಂಕಷ್ಟ",entertainment
ಅದ್ಧೂರಿಯಾಗಿ ನೆರವೇರಿದ ಧ್ರುವ ಸರ್ಜಾ- ಪ್ರೇರಣಾ ನಿಶ್ಚಿತಾರ್ಥ; ಸ್ಯಾಂಡಲ್​ವುಡ್​ ತಾರೆಯರು ಹಾಜರು,entertainment
ಚೆನ್ನೈ ಎಕ್ಸ್​​​ಪ್ರೆಸ್​​​ ರೈಲು ಹತ್ತಿದ ಸಿಎಸ್​ಕೆ ಅಭಿಮಾನಿಗಳು,sports
ಲೈಂಗಿಕ ಕಿರುಕುಳ ಪ್ರಕರಣಕ್ಕೆ ರಾಜಕೀಯ ತಿರುವು?; ಪೊಲೀಸ್ ಠಾಣೆಯಲ್ಲಿ ಅರ್ಜುನ್ ಸರ್ಜಾ ಹೇಳಿದ್ದೇನು ಗೊತ್ತಾ,entertainment
PHOTOS: ಹೇಗಿದೆ ಗೊತ್ತಾ ನಟಿ ಮಲೈಕಾ ಅರೋರಾ ಜಿಮ್​ ಡ್ರೆಸ್​..?,entertainment
50 ಓವರ್​ನಲ್ಲಿ 596/3: 571 ರನ್​​ಗಳ ಭರ್ಜರಿ ಜಯ: ಹೀಗೊಂದು ಅಪರೂಪದ ಕ್ರಿಕೆಟ್ ಪಂದ್ಯ,sports
ಏಷ್ಯನ್ ಕುಸ್ತಿ ಚಾಂಪಿಯನ್‍ಶಿಪ್‍ನಲ್ಲಿ ಚಿನ್ನ ಗೆದ್ದು ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ನವಜೋತ್ ಕೌರ್,sports
'ಹೈವೇ ಮಾಫಿಯಾ'ದಲ್ಲಿ ಯಶ್​; ಸದ್ದಿಲ್ಲದೆ ಹೊಸ ಕಥೆ ಒಪ್ಪಿಕೊಂಡ 'ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​'​?,entertainment
ಅತಿಥಿ: ಸೊರಬ ಶಾಸಕ ಮಧುಬಂಗಾರಪ್ಪ ಅವರ ಪತ್ನಿ ಅನಿತಾ ಮಧುಬಂಗಾರಪ್ಪ ಅವರೊಂದಿಗಿನ ಮಾತುಕತೆ:ಭಾಗ1,entertainment
ತೆಲುಗಿನ ಅಕ್ಕಿನೇನಿಗೆ ಜೋಡಿಯಾಗಿ ಕಿರಿಕ್ ಬೆಡಗಿ: ನಾಗಾರ್ಜುನ-ರಶ್ಮಿಕಾ ಜೋಡಿ ಮಾಡುತ್ತಾ ಕಮಾಲ್​?,entertainment
ನಾಳೆ ಎರಡನೇ ಏಕದಿನ: ಕೊಹ್ಲಿ ಪಡೆಗೆ ಮಾಡು ಇಲ್ಲವೇ ಮಡಿ ಪಂದ್ಯ,sports
ಅಭ್ಯಾಸದ ವೇಳೆ ಧೋನಿಯನ್ನು ಭೇಟಿ ಮಾಡಿದ ಪಾಕ್ ಆಟಗಾರನ ವಿಡಿಯೋ ವೈರಲ್,sports
ಮಹಿಳೆಯರು ಈ ಮೊಬೈಲ್​ ಫೋನ್​ ಬಳಸಿದರೆ ಉತ್ತಮ: ಯಾಕೆ ಗೊತ್ತಾ..?,tech
ವಾಟ್ಸಾಪ್​ನಲ್ಲಿ ಡೌನ್​ಲೋಡ್​ ಆದ ಮಾಹಿತಿಯನ್ನು ಹೈಡ್​ ಮಾಡುವುದು ಹೇಗೆ?,tech
ಎನ್​​​ಟಿಆರ್​​ ಮೊಮ್ಮಗಳು ಸುಹಾಸಿನಿ ಚುನಾವಣಾ ಕಣಕ್ಕೆ: ಅಕ್ಕನ ಗೆಲುವಿಗೆ ಟೊಂಕ ಕಟ್ಟಿ ನಿಂತ ತಾರಕ್​​,entertainment
ನಾಳೆಯಿಂದ ಭಾರತ-ನ್ಯೂಜಿಲೆಂಡ್ ಚುಟುಕು ಸಮರ; ಶುಭಾರಂಭದ ನಿರೀಕ್ಷೆಯಲ್ಲಿ ರೋಹಿತ್ ಪಡೆ,sports
ತಮಿಳಿನಲ್ಲಿ 'ಶತ್ರುಗಳಿಗೂ ಆಶೀರ್ವಾದ' ಮಾಡಲಿದ್ದಾರೆ ಕನ್ನಡದ ಸತೀಶ್ ನೀನಾಸಂ,entertainment
ಟಿವಿ ವೀಕ್ಷಕರಿಗೆ ಸಿಹಿ ಸುದ್ದಿ: ಕೇವಲ 153 ರೂ.ಗೆ 100 ಚಾನೆಲ್ ಆಯ್ಕೆ,tech
ನಟ ದಿಲೀಪ್​ ವಿಷಯವಾಗಿ ಮಲಯಾಳಂ ಸಿನಿಮಾ ಕಲಾವಿದರ ಸಂಘವನ್ನು ತರಾಟೆಗೆ ತೆಗೆದುಕೊಂಡ ರಾಜಕಾರಣಿಗಳು,entertainment
ಜಿಯೋನ ಹೊಸ ಆಫರ್: 149 ರೂಪಾಯಿ ಪ್ಲಾನ್​ನಲ್ಲಿ ಪ್ರತಿದಿನ ಪಡೆದುಕೊಳ್ಳಿ 1ಜಿಬಿ ಡೇಟಾ!,tech
ಸಿನಿ ಗಾಸಿಪ್​,entertainment
804 ಕೋಟಿ ಪರಿಹಾರ ಕೋರಿ ಆ್ಯಪಲ್ ಮೇಲೆ ಮೊಕದ್ದಮೆ,tech
ತನ್ನ ಭರ್ಜರಿ ಶತಕದ 'ಗುಟ್ಟು' ಬಿಚ್ಚಿಟ್ಟ ರೋಹಿತ್ ಶರ್ಮಾ!,sports
